-1.46357	-0.891651	-0.308714	-1.9601
1.1361	-1.52711	-19.8993	2.73367
1.98046	0.282683	-0.32756	-4.30922
0.645275	0.369109	0.780076	-0.0501304
-2.9249	-0.947221	-5.27533	-0.972351
-1.31897	1.3016	1.09371	0.164392
-1.62088	-0.0504878	0.053363	2.17478
3.39709	4.53058	0.899385	-0.0172118
0.634718	-0.205637	0.0698712	5.56777
-0.790261	-6.94025	-1.89649	-1.37408
-1.37421	0.0770165	-2.48919	-0.106716
-6.34681	0.531086	0.959917	0.604423
6.02157	-0.438411	-0.94664	0.163701
-0.533679	3.57769	1.18909	-0.613087
1.4927	-4.45	36.63	-0.0775682
15.5118	0.0616682	-0.6289	3.42295
-1.31641	-0.139231	11.7821	-1.28828
4.78434	1.26335	-0.125456	1.11307
1.03826	0.250295	-3.95828	-0.488407
2.08098	-0.210639	-0.786007	1.62606
6.73732	-1.05323	-0.171991	-0.862775
1.69171	4.40397	0.0543278	-30.6601
-1.14412	-15.1864	-0.524982	-1.15645
-2.18528	4.02118	-4.44112	-0.497436
1.82172	12.0486	-0.342221	0.0525209
2.44356	-3.72414	2.84796	-0.775598
-0.110677	1.39421	-0.428782	2.36482
1.26283	-2.01019	0.166183	0.398634
-1.53921	-0.09833	-0.434451	1.0997
-2.61788	-0.915566	-0.319058	-0.683412
-2.04937	-1.49986	-0.242268	0.453839
-0.502099	2.04797	-1.55193	1.65922
0.931316	0.347954	-0.507279	-1.14188
-0.118472	10.685	0.0312829	0.979891
-1.8432	-1.55196	0.316284	-2.10111
1.30732	2.01658	14.3946	-3.19885
-0.0610888	2.82857	0.423501	5.5751
-0.662955	0.481671	0.0718578	-0.0839542
-0.36092	0.0653691	-0.243546	-2.21367
4.00143	-4.81759	-0.0968456	-2.27297
0.257984	0.126324	4.54221	5.95231
1.0104	-2.66265	10.8328	-1.29468
0.828759	-0.593475	-5.03002	1.79566
-0.119123	-0.747025	14.6779	-21.1969
-0.165708	-0.422763	1.51993	-0.155121
-1.56855	0.313965	1.87415	2.27981
-1.47825	-0.742057	-4.35662	0.935002
-0.989825	-6.22982	-1.76908	2.37346
0.747174	-5.18314	2.11839	-1.14942
0.661322	-2.91689	-0.795507	0.297846
-3.0125	1.99673	9.52485	3.81933
0.45337	-0.15159	2.13767	0.161002
-0.195343	0.938169	0.86576	0.312279
